BAC Return,C Return,GS Return,JPM Return,MS Return,WFC Return,Date
-0.0006712638223027589,-0.004306632270210109,-0.0024674477409983853,-0.0009799342436646041,-0.00799343996522095,-0.005316655958273686,2006-02-17
-0.0024630678622346025,-0.0015138012514978039,-0.014360288816158473,-0.0019616973700853357,-0.0006578015889490141,-0.0015721158286247094,2006-02-21
0.011896803660396804,0.015377897765256776,0.014499838796128817,0.017444694623179657,0.013328967700995564,0.013856102840060558,2006-02-22
0.006432943412844061,-0.0017064586471834398,-0.010788099213899227,-0.0072446085043705866,-0.01185455237459021,0.0,2006-02-23
0.007714399318012433,0.0010683760683760646,0.0013892535351134327,0.013378721208825661,-0.00032862191565874443,0.0027954699003260863,2006-02-24
0.005686752287650254,-0.0014941562583377088,-0.002358465103035945,-0.0019202596411529438,-0.001479535588998493,-0.0012389938273624779,2006-02-27
-0.0028273394825901743,-0.00876437728286561,-0.01759153044946271,-0.010582068831888058,-0.017780734297173417,-0.00449683555797209,2006-02-28
-0.0054525628859313224,0.0034504540517956706,0.01316441856278372,0.011910590319310854,0.00787799567390568,0.007632484680008655,2006-03-01
-0.009868354458335449,-0.010315899245422977,0.005937870344097096,0.0007206048168912904,-0.005654417870419426,-0.01313962369360333,2006-03-02
0.0008858715277595408,-0.0028229919499862532,0.01388888888888884,-0.0016802615237783147,-0.0011707592198085814,-0.000313290377754849,2006-03-03
0.00044258593431023563,0.0037020506190375,-0.006712299503692232,-0.0038470749416948946,0.003348910652279935,-0.0015668830241190035,2006-03-06
0.009068786899244285,0.006725984258120654,-0.005102782177372922,0.0012068365120021518,-0.004339090945899793,0.012084065102249797,2006-03-07
0.001972822330010837,0.006034456450363823,-0.01240638550926898,0.0028929347446731146,-0.009889375697232472,-0.0012404125338806304,2006-03-08
-0.0035003248876996906,-0.004070252669601815,-0.00554430847404086,-0.01322113599121133,-0.00694091500813121,-0.007762828540117117,2006-03-09
0.008781592372749225,0.010755001216698812,-0.0011997048172655012,0.001948887516238118,0.007841784617613756,0.005319983623840674,2006-03-10
-0.00021767434307728983,-0.0031921685879622297,-0.005723151032148821,-0.0017019132751369126,-0.005581833936391445,0.0017120717564444998,2006-03-13
0.0069656008791907364,0.007258740266413932,0.06182487828860417,0.00779346527329583,0.021091985787706324,0.008701018540756111,2006-03-14
0.003026442054161027,-0.0036031829873619525,-0.002810856472307166,-0.003866598436011004,-0.006496741588856159,-0.0003080197724955047,2006-03-15
0.007758551375337985,0.006594354527264201,-0.008791929923448016,0.0024259697030495353,0.00503016834558534,0.0006163469119702114,2006-03-16
0.002994080611017358,0.0019019312621879614,0.01807839477831008,0.0019361527503765075,0.0053386670362991495,0.001847784303607991,2006-03-17
0.0,-0.00021093883616996045,0.012104230234383229,0.0012077109955972443,0.0018254333457599081,0.0010759252605438974,2006-03-20
-0.007036286147508841,-0.003797442601199741,-0.01826783357270656,-0.006031362977043098,0.0006625959290222916,-0.0038384770542406743,2006-03-21
0.009018724208607942,0.009529859982356337,0.016198216376174246,0.020631030543224904,0.025326912484049835,0.007552489425209474,2006-03-22
-0.006171545119570299,0.0020977553480021616,-0.0009880723754220888,-0.0002377722167564711,-0.005973505652052347,-0.006119037923703052,2006-03-23
0.004282671513319736,0.0008373328161250804,0.0032966308830770785,0.0014271540743848732,-0.0016241428393168889,0.0001539500699174745,2006-03-24
-0.0017057959158176539,-0.003555766963665663,0.018597633338423902,0.0002375804416387961,0.010574226423843314,-0.0007695144532872122,2006-03-27
-0.016232343581523256,-0.0008396177615638267,-0.00541933121219762,-0.013061012326970767,-0.0009658332199834474,-0.01339908736320583,2006-03-28
-0.0019539763331418714,0.0006302264558168957,0.01777367779765071,0.0028873659268424667,0.013535290589751892,0.0021854416950357614,2006-03-29
-0.007831207326342904,-0.0073483100770544985,-0.0005735904486395826,-0.00359888495155003,0.011446699340851962,-0.0010903379774402921,2006-03-30
-0.001534744439541491,-0.0010575296381329924,0.0009566300466103961,0.0026487024701380424,-0.012574650274940646,-0.004054238775432761,2006-03-31
0.003074207001183993,0.0038111758565952947,0.007390343741733751,0.006964479341453611,0.006844958727550088,0.007202174837367625,2006-04-03
0.013353778596241428,0.016874076981667985,0.018214046115281324,0.008108756263136119,0.016126429139389886,0.008394231309762912,2006-04-04
0.005616727508985342,0.0010371292131712284,-0.0015527950310558758,0.0063875196318829985,0.0006223886357035191,0.004007931182793634,2006-04-05
-0.007518764336357786,-0.008495661109950703,0.008024841593361254,-0.005876821688284184,0.0029544775092416042,-0.002917162905326953,2006-04-06
-0.009956689975677557,-0.003970729146257845,-0.006294674499712882,-0.013951292026840867,-0.011317822360253138,-0.00877732789336616,2006-04-07
-0.001311792109515042,0.005665089498271492,0.008943003373479197,0.004316554001978723,0.006586200103930517,0.0006214216843336562,2006-04-10
-0.002626946827563148,-0.00959727874627958,-0.020374324021865786,-0.006447002169950533,-0.02274502015329627,-0.0004658656572792408,2006-04-11
0.003511849047175497,0.00273854594383649,0.0023249160550846693,0.006969500391095895,0.005579504086919318,0.0001553609297479941,2006-04-12
0.00021868594195662006,0.009453781512605008,-0.0005642652599604503,0.006921171605470233,-0.0015853247608678123,0.004037927297639854,2006-04-13
-0.005466870817899316,0.00624349635796051,0.01574364850363752,-0.0045034044298047915,0.010003192643606384,-0.0029389394728813745,2006-04-17
0.010554079750826784,0.002688702777598362,0.022292210423164205,0.014285677955264031,0.031913201694994564,0.009308074505784747,2006-04-18
0.0019582279021039817,-0.0051567658064125554,0.009060706568099874,0.0004694943305181276,-0.007312549238304156,-0.005072152075673797,2006-04-19
0.004994561260518671,0.0014514041566422442,0.008979347336708798,-0.00046927400903140626,-0.002762435467456137,0.004634565221772746,2006-04-20
0.0127484911009077,-0.00600412815007112,-0.015781688602476862,-0.002347382105702067,0.0007693970418662932,0.0,2006-04-21
0.004267138201349496,-0.00020830264995674863,-0.003255128628124604,0.004235301298253669,0.004305686368642814,0.0010764215921605924,2006-04-24
0.00042490881439016803,-0.011249987284342455,-0.015421850363654732,-0.010777860383868632,-0.014392816523509877,-0.00015364264923056759,2006-04-25
0.013166254616176598,0.006110395826357973,0.0036854473800951304,0.01042156830855867,0.0006214216843336562,0.007835338222835109,2006-04-26
0.027876794310975894,0.008376963350785305,0.0034884170471869425,0.030239121428538906,0.008694263728526774,0.023932922733886697,2006-04-27
0.01794447873142957,0.03738317757009346,-0.02244317806412055,0.03253698021278817,-0.010312423524040382,0.022629214141674403,2006-04-28
-0.014823675699368821,-0.009809797590559333,-0.023956556857768874,-0.013221733686558323,-0.0177294424609602,-0.010045165480883966,2006-05-01
0.005693346432684043,0.0028305577824667694,0.015212559470997533,0.01607863421907907,0.015516142251486675,-0.0016176560345817492,2006-05-02
-0.0032349342978928997,0.00504032258064524,0.002014682753514352,-0.0008791410006009359,-0.011225463479179965,-0.007954056862308323,2006-05-03
0.012981732242448363,-0.009428309342088603,-0.006974556411692645,0.005059382905154619,0.005991817708713043,0.012323709723224496,2006-05-04
0.010612787516391498,0.020048652609957474,0.040179741668419755,0.021011226264487926,0.0271159806100969,0.0101203056368111,2006-05-05
-0.007132962188316494,-0.004169160318885479,-0.005231465499997534,-0.011789990005738993,-0.0019837823262562893,-0.006969701434452413,2006-05-08
0.001596448121792493,0.003787866573694343,0.013575498301686473,-0.0017353149458849693,0.0053516585008426265,-0.0013159283329989835,2006-05-09
-0.00039849488565280033,-0.0009930486593843213,-0.010015105050433681,-0.0021730179883449052,-0.008212941681024266,-0.005124540086043461,2006-05-10
-0.009567461824892987,-0.016302211147179335,-0.029313167566224485,-0.01676822024760305,-0.014568271148287626,-0.006916756621292985,2006-05-11
-0.009861096343563691,-0.009902979016512492,-0.01990204792340411,-0.018383207154022974,-0.015094945354137024,-0.004742141062613614,2006-05-12
0.007113790014099619,0.010614436153942863,-0.019025054186734724,0.004963926494088389,-0.01927636598285798,0.007444907277187829,2006-05-15
0.001816350231557129,0.0006059135311462516,-0.0028732038863779064,-0.004939407637650661,-0.00016108138524828508,0.003842661731653818,2006-05-16
-0.021756608171567327,-0.01433186554499466,-0.029403996883489714,-0.024142592558482723,-0.03335481226262249,-0.021348601109137832,2006-05-17
-0.009061005538773759,-0.0020479214110158406,-0.007961729175604337,-0.011791868705970043,-0.0021670455822290213,-0.012035550429757458,2006-05-18
0.003117238761605856,0.0014365118501267204,0.016187206029873336,0.00023393357839385232,0.0013364185690232233,0.0059387757046240885,2006-05-19
-0.00020721226715592067,0.0008196596239433696,-0.021819220170809395,-0.0025731136924341813,-0.012846187444197854,0.008779925105813602,2006-05-22
-0.0006216075495280027,-0.0063472689235385404,-0.016763578861162864,-0.011022542857193951,-0.0067601440520506095,0.003751500634599836,2006-05-23
0.005183495798731341,0.0026787932067728892,0.0015309758202872725,-0.000474191224441034,0.005615075953497417,0.0016445000950109367,2006-05-24
0.008869643342326317,0.008425824192537013,0.02362429960068657,0.016607281682122776,0.011336751284959368,0.0013432289237407247,2006-05-25
0.009609511800642512,0.010189524914644643,0.03814821366943821,0.008868169933418768,0.013384628257211872,0.0023849108785687356,2006-05-26
-0.013770763273937225,-0.011095420344074736,-0.02033477547212048,-0.018274367890184884,-0.024104327089792155,-0.014869888475836479,2006-05-30
-0.006160148508433827,0.005711929259981652,0.007475105809918947,0.004712553473401604,0.008627953244241482,0.0018113622125590645,2006-05-31
0.006198331148814962,0.010750482338679035,0.017224287221463852,0.022045085714387902,0.01610202811755701,0.019436505381096758,2006-06-01
0.011498922994266358,0.006221164317594896,0.003516725987630087,0.005277639572571768,0.00016504326891708665,0.0070942314744193435,2006-06-02
-0.01055616444954477,-0.01037092491574032,-0.023947060348517124,-0.01917370751556291,-0.03201846215255577,-0.011740579086053637,2006-06-05
-0.004308635452154541,0.0028214305966203224,-0.007712689164859232,-0.01373051281887383,0.004262574484157344,0.004603581895561426,2006-06-06
0.0065938533458342885,0.0038183156615339,0.0047573802529150555,-0.0030675097885507485,0.004074666511920011,0.008573567154064543,2006-06-07
0.0036847555946424304,0.0,-0.0012671053369333052,0.0023668277898483137,-0.002705442155282012,0.015242462772458998,2006-06-08
-0.004894918820003702,-0.003603579165102455,0.0008680881916469652,-0.005903187934062526,0.003560513497838702,-0.002165351577209762,2006-06-09
-0.0077885029921017646,-0.008840715905452323,-0.03262392027193606,-0.011876484991023228,-0.016725762573726377,0.0013020302996888944,2006-06-12
-0.02768023459639657,-0.022704200216103865,-0.03965517241379313,-0.02572114745364329,-0.05085909013179124,-0.03092037881746701,2006-06-13
-0.009135336901713753,-0.008504472208273106,-0.0053859964093356805,-0.013816865913151899,0.0063359605989572465,-0.008051303384291164,2006-06-14
0.027229855797243907,0.018410016303282095,0.040577582073555885,0.015761752168564902,0.031300623739713984,0.005862008068603819,2006-06-15
-0.010227544980742964,-0.006573504046212264,-0.0008326056151328753,-0.010837405006047907,-0.0059305798313042946,-0.004034618207621188,2006-06-16
-0.00590465605458923,-0.011166240339807731,-0.0017361111111111605,-0.005229060888210846,-0.008247082064584466,-0.002850749243156092,2006-06-19
-0.0012727526383236043,0.003973220091976426,0.010504309612771712,0.013516918778842424,0.008846425972229843,0.00030099718231269,2006-06-20
0.004885291701170136,0.007498450443134352,0.03146088046976825,0.017782103634457647,0.04314274052478906,0.0024066790709353914,2006-06-21
0.004861541652082302,-0.004134794189635027,-0.010144859199660572,-0.003397218945854985,0.008910537716472655,-0.00345131647127217,2006-06-22
-0.0027345617503505837,-0.008926755660323304,-0.0026296230602684822,-0.004869753212212946,-0.005165765160211833,-0.01355219810644892,2006-06-23
0.001054613735951726,0.01173021821347131,0.013385585127425603,0.015414756167848598,0.01172530576203945,0.0051899912502457735,2006-06-26
-0.0033712568583773583,-0.011180111586924224,-0.01827878816504247,-0.015903610781014654,-0.00596027485524675,-0.01078206683257077,2006-06-27
0.007399625675768018,0.0018844093069154688,-0.004552855071162432,0.010528900675053743,0.0016655308560336035,0.01704023059183446,2006-06-28
0.019936976239680382,0.021107640759698176,0.038978710089164315,0.034165249134298525,0.03990690971460187,0.0173585135981722,2006-06-29
-0.010288066166632581,-0.01248466235635548,-0.011629463258549522,-0.015932528123560386,0.010713114153136694,-0.004747769845396044,2006-06-30
0.014760975502981166,0.014922305092292865,0.013428201627414982,0.02071426028297063,0.012814389658688086,0.005366735249325849,2006-07-03
0.001229206246787351,0.0008168141444016008,-0.009839291767970715,-0.010730093210488234,-0.005779367956708081,-0.008303753969683303,2006-07-05
0.003887915808450826,0.00530505217534416,-0.0024511104648407,0.0009431953706970919,0.0034563613626374945,0.009270376376254275,2006-07-06
-0.005299676497196759,-0.0038563514653702224,-0.013746894003502708,-0.0009423065914822004,0.0012525729198775704,0.009037046079282351,2006-07-07
0.006967216350480587,0.005297486080240832,0.0022894862922107073,0.004008535351432085,0.004065650014563937,0.00323008689959825,2006-07-10
0.0002035436783618394,0.0052695706033210055,-0.0012093243344922788,0.006810640872696672,-0.004360672532147447,0.0076100779911010275,2006-07-11
-0.011800647264462394,-0.015524218159337133,-0.022869401616731677,-0.014462303413393385,-0.020334729092051917,-0.011183684243011638,2006-07-12
-0.012147419318406238,-0.01965999554767084,-0.01872376361744732,-0.020355044031989622,-0.018521472579100196,-0.0013220323863755157,2006-07-13
0.00687790400590127,-0.006058124796554765,-0.017186930170409287,-0.012080212789881029,-0.012689158589628269,-0.003235788021996089,2006-07-14
-0.0018629714350960613,-0.024800311256214735,0.005495995575495849,-0.003912933475186509,0.008403396733741797,0.011509612621047882,2006-07-17
0.004562368320957244,0.003232758620689724,0.010435162005083098,-0.000491049791025211,0.012418273072856367,-0.004376411938760927,2006-07-18
0.03117262962509426,0.015037593984962516,0.03252778559739222,0.057479739749746184,0.030503541277844715,0.03780222463083782,2006-07-19
-0.006005990640207015,-0.0029629500454695368,-0.012179414370649955,-0.0016260092001106896,-0.007987444537526533,-0.0005647453690987847,2006-07-20
0.009869040256003547,-0.003820883649386486,-0.02162832034756157,0.003955374254378974,-0.013103912678484209,0.005650537091477448,2006-07-21
0.00857599342660853,0.011293455036024636,0.03421571979774263,0.02433370104125765,0.027355670214133765,-0.004495008903639186,2006-07-24
0.004745929996344378,-0.00021071660815319415,0.010823768977145987,0.009728513523835192,0.011678604574025142,-0.0023988400134222765,2006-07-25
0.003542615632960766,0.0016859595215359402,-0.007475254692496214,0.00044813930730458473,-0.00800375962276012,0.0022631353467597037,2006-07-26
0.0005883266975756918,-0.00462861718063301,0.005970888823915832,0.001119803703289124,0.00946471123716952,-0.011148756826456108,2006-07-27
0.012544088277267829,0.021559884924671424,0.023337426426976338,0.017449636822905124,0.017983489736318026,0.03339523301664871,2006-07-28
-0.002516474419264614,-0.00041378376682033036,0.006788813412930139,0.003078262776111673,0.004076651508098328,-0.0009668184046147665,2006-07-31
0.0,0.00413992956889242,-0.009754536780124834,-0.002411236583231946,-0.008421015918703034,0.0027647855648558206,2006-08-01
0.008344659719816239,0.004329016856510881,-0.008991145443219661,-0.0004393901077545115,0.004397951240372455,-0.0019299612335470506,2006-08-02
0.00019249685155320329,-0.005131362761414793,0.01467653299939764,0.0037370446839481986,0.02370526370598247,0.0034530386012581182,2006-08-03
0.0067346250894768644,0.0006189143499351069,0.005851409296083299,-0.0118265641115185,-0.0016224278082640486,0.0048175976155544475,2006-08-04
-0.0030581010769374917,-0.005567035478414861,-0.002222443195447066,0.003324501982044703,-0.008125321789342554,-0.008493188309343092,2006-08-07
-0.0019171486659054215,0.0016587566468906356,-0.007861100532083443,-0.006185084525415663,-0.012809064911671109,-0.012572479514315726,2006-08-08
-0.009988483366242362,-0.009935868867528619,-0.009508104789849314,-0.014225454111330471,-0.024139989492891534,-0.02434584908423787,2006-08-09
-0.00038805699278998684,0.002927084360847765,0.010799349612020226,-0.006764357325414472,0.008503448502825695,-0.004015580025976906,2006-08-10
-0.0023291717938384027,-0.006879337557995968,-0.0034294285808591507,-0.0027241528708996654,0.0019929058213692397,0.0020158300331212242,2006-08-11
-0.005252927037905475,0.0016792995818568635,-0.004897131163887791,-0.0009105603289201181,-0.005048987576086739,-0.004167169153519779,2006-08-14
0.0199491577636548,0.01445933302594038,0.015162591297020356,0.026201903437486518,0.018606783133723104,0.009235200021137757,2006-08-15
0.002876274339267404,0.0024787888335546793,0.015329260990776694,0.009547075853356457,0.01071858555812244,0.007434895981052403,2006-08-16
-0.0030592705496395034,0.0008242827614353132,-0.0034841507567124896,-0.00021997220061464873,0.00926068371685429,0.000567710985624359,2006-08-17
0.0067127405622458,0.0006176400770623314,0.0014891274333668214,0.005499340189942803,-0.006363775449428011,-0.003120584690824435,2006-08-18
-0.0005715868362498044,-0.0022633870442708703,-0.0054951570013853646,-0.00546926285292626,0.0008936186943575564,0.001992023222539885,2006-08-21
0.0007625031686129269,-0.0014435588745387307,0.0020801668180510102,-0.002419723109698513,0.009672642193414793,-0.009372281310366382,2006-08-22
-0.00019044421968006375,0.0033043691565488587,-0.00940640289104322,0.0037486656970804333,0.0029477462363245444,0.0008600567195595765,2006-08-23
0.0003809609911789025,0.002881894708196553,-0.008513445171832279,0.0035149351011225516,-0.004408567792857143,0.008593504393348939,2006-08-24
-0.0072366647412772656,-0.001642073666876187,-0.008784588017717976,-0.003502623606462252,-0.011365264104301165,-0.008804247845903945,2006-08-25
0.001150921875396671,0.009868458821503445,-0.003598377547588294,0.010984182666341047,-0.0013437438455403683,0.0063036503262823285,2006-08-28
0.0019161197825208198,0.0028501503698949993,-0.01631781222046047,-0.0010864675480921626,-0.018687397389832272,-0.007687940375150304,2006-08-29
-0.011283230871252381,0.005278128443565899,-0.00020394846722249227,-0.005220832545001275,-0.0021328365470782984,-0.004591100557175709,2006-08-30
-0.004448733826735274,-0.003432980947344122,0.010811888782040313,-0.0015307171555855037,0.0044274948935472125,0.0017296447294989914,2006-08-31
0.003691443990729182,0.0004052932260005804,0.003296370758718581,0.001533063842710236,0.015807887232935025,0.002014379707171665,2006-09-01
0.0017421632375866913,0.0010127607608612088,0.01434892985387104,0.0015307171555856147,0.00882831545302265,0.00028725262257700557,2006-09-05
-0.0019323376641757761,-0.005868118863679106,-0.0040322621316351,0.0017467648992874896,-0.01957875601711645,0.006029258496490275,2006-09-06
-0.002710613750428581,-0.011805389654137133,-0.013937684145796991,-0.014821279192348435,-0.0021179938408508736,-0.010559438838886326,2006-09-07
0.0029120856293292086,0.0035015699423919244,0.008278896593542528,0.0013273795925008436,0.011067364570437777,0.008941488020287602,2006-09-08
-0.00929151265300232,0.004105090209131745,0.008010660372467227,0.002872317121880741,-0.0002999590902476035,0.0017153051479765757,2006-09-11
0.010160227719089754,0.0014308701389746936,0.048278101232667625,0.013659372994531571,0.025198745332474237,0.008561621838531597,2006-09-12
0.0038684866535403373,0.006327834542024124,0.016236069449905743,0.008476488123738468,0.020190269401907823,0.003961499407016511,2006-09-13
0.0005780111447957204,-0.0002028521369484837,0.010319555239405753,0.0021551394575993754,0.008461154588944364,0.004509578621094468,2006-09-14
-0.00924320314684246,-0.0020288091141872355,0.0011691018730697333,0.009677435762138753,0.008959005349147287,0.006453410386508818,2006-09-15
0.00641395551922197,0.008131734193194129,0.0031343770253342562,-0.007880701296533954,-0.0012684473821228393,-0.0025090648248636827,2006-09-18
0.004828119078673199,0.0022182014862965893,0.0010415278009674456,0.004723001231382362,0.013971180570733877,0.0053102975933077,2006-09-19
0.008841109167062822,0.004024144869215318,0.01964628634468646,0.008974401506185892,0.006958942388566536,0.009174256468122755,2006-09-20
-0.00476281181188376,-0.0030060120240480437,0.0033012471357716233,-0.008682758085833076,-0.009813394601889569,-0.005509663006694199,2006-09-21
0.003637033319378702,-0.005025125628140725,0.00221364277288405,0.00021359370305229497,0.001954207019000398,-0.002493079124432751,2006-09-22
0.010299464283505477,0.01171714705650273,0.006984229579187318,0.0019222587179521522,0.011005864153834422,0.00999724040909733,2006-09-25
0.00962805946347367,0.0029952077407400246,-5.933822680737055e-05,-0.0002131383834091949,0.009508094864377759,0.0024745712188896096,2006-09-26
-0.004487619031858681,-0.005176141049418326,0.0018971267376910461,-0.0012793469368632682,-0.011875549020108123,-0.007679615642560922,2006-09-27
0.005259180512199757,-0.0008005291260564373,0.00591715976331364,0.006618304275856968,0.00690703141615856,-0.0016584127359012824,2006-09-28
0.0009342159311078735,-0.005207241437016785,-0.0048823637120863905,-0.004029744119986134,0.0002744446786726584,0.0016611676374678197,2006-09-29
0.0009333439862866388,-0.0036239546331975347,0.008985069982343719,-0.0019165279885545727,0.001782982401433264,-0.0035931748761383053,2006-10-02
0.014733325834842104,0.012123661495245353,0.0205635623447884,0.01877535925260254,0.007119340588012779,0.012205338438784574,2006-10-03
0.007535376742545896,0.018766208846125565,0.013547650124544841,-0.005444991026873347,0.013322503935008667,0.0038366506771374542,2006-10-04
-0.005472441421572438,-0.0007838406938130982,-0.006003611085472427,-0.001684603668712037,0.00026826727690898444,-0.003276078162238627,2006-10-05
-0.005135707574210113,0.0011767132980931017,0.000854666076834043,-0.011600912019209098,-0.0020117207805231407,-0.004656208621216185,2006-10-06
0.004977814061786656,0.000587635245776319,0.010247669310017749,0.005335040476819319,0.007928992189944806,0.0019262436579607911,2006-10-09
0.0022014813846475967,-0.005090007141878128,0.007945921027660674,0.008915265623092195,0.0,-0.0035704770299378463,2006-10-10
-0.010799929362114602,-0.008658056490305599,0.0006150095604169348,0.0023143406938077593,-0.002933349609374969,-0.0016537365108180158,2006-10-11
0.004071010404862019,-0.0039698293935288564,0.014192285124927428,0.013014251465743865,0.020994914689125066,0.0022086696206873313,2006-10-12
0.0023958914879591564,0.003985651751002406,0.012891915968800793,-0.0020720778615624935,0.00288148297445856,0.0008265177582569283,2006-10-13
-0.012502303967762085,-0.004565279572642522,0.007451700145259421,-0.008928577793566705,0.003134358949014704,-0.003578339156705246,2006-10-16
-0.000558532485723795,-0.001994017946161497,-0.011607784700975676,0.005447352581690046,-0.013409696810771976,0.007734772745737972,2006-10-17
0.002421778453356227,0.002797190602366273,-0.0005462724614333503,-0.016253439606444764,0.006862025347551315,0.00904610293847763,2006-10-18
-0.010221204938136497,-0.006375735661222293,-0.015958890252305014,-0.007201867383634708,-0.0015727751216553232,-0.0019016487968677165,2006-10-19
0.006759305702155993,0.0008020731636122491,0.0019438535895275333,0.005333902404463853,0.002887913098212236,-0.002994028451991926,2006-10-20
0.0007460073913496679,0.014225618146041619,0.0238359379004478,0.005730060778523782,0.012434514781002992,0.001091921912742988,2006-10-23
-0.004286238220096106,-0.002963255558726674,0.01700053839485638,-0.0052753746195364215,0.010471948338296233,-0.005999384155741971,2006-10-24
0.010668158180208831,0.007925500105514516,0.004099256215251534,0.0027577655875783424,-0.008828075858199447,-0.001646128176546524,2006-10-25
0.0033333389847367556,-0.0007863660398335082,0.025290304103838146,0.010577533216796997,0.0019362530465383276,0.0010992282549673327,2006-10-26
-0.008859349197723687,-0.009246472166683395,-0.024356223988728498,-0.010048137693880133,-0.01520227085057324,-0.0030195061605842177,2006-10-27
0.004096785900935984,-0.004765674875688908,0.005724290250364028,0.003383375857782589,0.001831493788291727,0.0005506734012039605,2006-10-30
-0.0009272855852829887,0.0007980723997251804,0.0002107683063652388,-0.00021079317322769686,-0.001958755840850368,-0.0013758733310568205,2006-10-31
-0.005383276528309611,-0.0013955586094765993,-0.025238386930712897,-0.010750386515527066,-0.034803135568341026,-0.008266718916840388,2006-11-01
-0.0005599588086753204,-0.00698742272439179,0.01291891561972136,-0.0006392239314254589,0.005286797299585144,-0.003334335676172806,2006-11-02
-0.002240876444340234,-0.0030156815810339355,-0.0013874513457643456,-0.00021326515789021894,0.0016180570558521623,0.003624228379880856,2006-11-03
